ORGANIZATION_ID,LEGAL_ENTITY_COUNTRY_CODE,COUNT_TOTAL_CONTRACTS_ACTIVE,FIRST_PAYMENT_DATE,LAST_PAYMENT_DATE,CREATED_AT_UTC,ORGANIZATION_AGE_DAYS,DAYS_SINCE_LAST_PAYMENT,CONTRACT_PORTFOLIO_SIZE,ORGANIZATION_MATURITY
1696246997152946225,3838867955087354797,9,2022-07-29,2024-02-02,2022-07-08 17:39:28.832,1073,499,medium_portfolio,mature
8593330681333524159,3838867955087354797,3,2022-07-20,2024-02-29,2022-07-08 16:52:55.914,1073,472,small_portfolio,mature
1464112520431018280,7663541771163794354,3,,,2022-07-08 15:03:04.754,1073,,small_portfolio,mature
3703907540737892541,6443065604959573863,1,,,2022-07-08 09:04:50.343,1073,,single_contract,mature
7001660929311578048,1785886735892434650,29,2022-08-01,2024-02-29,2022-07-08 04:52:58.316,1073,472,large_portfolio,mature
6179232262088063209,1785886735892434650,1,2022-07-25,2023-06-27,2022-07-08 04:30:51.142,1073,719,single_contract,mature
4152944507570586668,1785886735892434650,7,2022-07-28,2024-02-26,2022-07-08 03:29:52.771,1073,475,medium_portfolio,mature
7715551493830872030,1785886735892434650,1,2022-10-10,2024-02-14,2022-07-08 01:59:14.074,1073,487,single_contract,mature
3048263726156750531,1785886735892434650,6,2022-07-23,2023-08-25,2022-07-08 01:13:30.902,1073,660,medium_portfolio,mature
4684367847427683728,3070971217699039741,10,2022-09-15,2024-02-26,2022-07-08 00:52:02.076,1073,475,medium_portfolio,mature
4028762567652801712,1785886735892434650,10,2023-04-13,2024-02-22,2022-07-08 00:35:16.130,1073,479,medium_portfolio,mature
468686430848820224,2912891528711707500,1,2022-08-19,2024-01-26,2022-07-08 00:29:03.987,1073,506,single_contract,mature
4582166479433161847,6934767355204630553,1,2023-10-19,2024-02-27,2022-07-08 00:19:32.311,1073,474,single_contract,mature
1923092233655356877,1785886735892434650,1,,,2022-07-07 23:46:45.846,1074,,single_contract,mature
4073845286654266340,8419133294835872742,10,2022-08-05,2024-02-01,2022-07-07 23:21:46.556,1074,500,medium_portfolio,mature
4177259546173003397,1785886735892434650,78,2022-07-28,2023-06-29,2022-07-07 23:06:54.291,1074,717,large_portfolio,mature
3273553454209839851,6934767355204630553,2,2022-07-18,2024-02-26,2022-07-07 22:34:53.090,1074,475,small_portfolio,mature
6884149989656582970,3838867955087354797,7,2022-08-25,2024-01-18,2022-07-07 22:32:09.222,1074,514,medium_portfolio,mature
2947453642651816889,1785886735892434650,9,2022-08-04,2024-02-05,2022-07-07 22:18:18.305,1074,496,medium_portfolio,mature
7377534160365538708,7454889766114944048,4,2022-10-05,2024-02-28,2022-07-07 22:18:18.305,1074,473,small_portfolio,mature
3007958981362554279,6255655451702426059,2,2022-08-09,2024-02-29,2022-07-07 22:17:26.966,1074,472,small_portfolio,mature
89294969067608127,3831768902884185520,1,2022-08-23,2024-01-26,2022-07-07 21:47:32.988,1074,506,single_contract,mature
2415442776325032478,4775283782031482686,2,2022-12-06,2024-02-26,2022-07-07 19:28:41.760,1074,475,small_portfolio,mature
3441223420527508916,6934767355204630553,13,2022-07-08,2024-03-01,2022-07-07 18:39:53.509,1074,471,medium_portfolio,mature
5004821774958265144,1685079929578246776,55,2022-08-05,2024-03-01,2022-07-07 08:51:34.952,1074,471,large_portfolio,mature
1884197111352919860,1785886735892434650,8,2022-07-25,2024-02-27,2022-07-07 07:22:54.221,1074,474,medium_portfolio,mature
2131165805136290870,8419133294835872742,1,2022-07-26,2022-08-29,2022-07-07 04:12:38.873,1074,1021,single_contract,mature
2427615701571423590,6255655451702426059,1,2022-08-23,2024-02-23,2022-07-07 02:52:20.020,1074,478,single_contract,mature
6436948948675545861,1785886735892434650,27,2022-07-15,2024-03-01,2022-07-07 01:03:26.773,1074,471,large_portfolio,mature
6203959854411709218,3654700706719393344,1,2022-07-08,2023-02-23,2022-07-06 23:07:07.765,1075,843,single_contract,mature
8430879053395753359,7454889766114944048,1,2022-07-13,2024-02-14,2022-07-06 23:04:18.728,1075,487,single_contract,mature
1498165430016422043,6934767355204630553,3,2022-07-14,2024-02-26,2022-07-06 23:02:05.289,1075,475,small_portfolio,mature
8720109946649367819,4736769731255185114,1,,,2022-07-06 22:31:48.059,1075,,single_contract,mature
552435508083902443,7818713552222454015,76,2022-07-28,2024-02-29,2022-07-06 22:13:19.706,1075,472,large_portfolio,mature
4274386380205222715,1785886735892434650,5,2022-07-27,2024-02-29,2022-07-06 21:51:36.177,1075,472,small_portfolio,mature
7007263732706642146,3838867955087354797,4,2022-09-15,2024-03-01,2022-07-06 21:39:35.261,1075,471,small_portfolio,mature
6782223382495998306,7360698488401934039,15,2022-07-07,2024-01-29,2022-07-06 21:38:25.145,1075,503,medium_portfolio,mature
7043062400027044127,1785886735892434650,140,2022-08-02,2024-02-29,2022-07-06 21:34:55.078,1075,472,large_portfolio,mature
5141571598198178333,1785886735892434650,20,2022-08-01,2024-02-29,2022-07-06 21:13:53.409,1075,472,medium_portfolio,mature
47787886975655739,6934767355204630553,4,2022-07-14,2024-02-26,2022-07-06 20:12:20.202,1075,475,small_portfolio,mature
3459560429138706217,4965702246054775539,3,2022-07-13,2024-03-01,2022-07-06 20:04:55.296,1075,471,small_portfolio,mature
5564015338736383054,1785886735892434650,61,2023-08-30,2024-02-28,2022-07-06 20:04:25.907,1075,473,large_portfolio,mature
2994062229848132032,5908655952517629978,1,2022-08-16,2024-01-05,2022-07-06 18:35:43.166,1075,527,single_contract,mature
1567710716928407519,3838867955087354797,11,2022-07-21,2024-02-29,2022-07-06 18:28:00.833,1075,472,medium_portfolio,mature
1879854902837312369,1785886735892434650,6,2022-08-15,2024-02-27,2022-07-06 17:07:40.376,1075,474,medium_portfolio,mature
3158199864934339553,6934767355204630553,3,2022-07-15,2024-03-01,2022-07-06 16:57:39.632,1075,471,small_portfolio,mature
4157378893651409796,5908655952517629978,35,2022-10-20,2024-02-27,2022-07-06 15:30:00.844,1075,474,large_portfolio,mature
1897078191723221117,1920435729544731100,6,2022-07-21,2024-02-05,2022-07-06 14:10:13.342,1075,496,medium_portfolio,mature
6621060433208993002,1785886735892434650,9,2022-08-01,2024-02-27,2022-07-06 11:33:42.667,1075,474,medium_portfolio,mature
4791050106800928767,1785886735892434650,1,2022-08-05,2023-04-10,2022-07-06 06:10:21.271,1075,797,single_contract,mature
5251088684775985963,4736769731255185114,1,2022-08-30,2022-09-30,2022-07-06 05:20:37.175,1075,989,single_contract,mature
1943103501047252636,3444735119858689510,8,2022-08-30,2024-02-28,2022-07-06 03:38:45.255,1075,473,medium_portfolio,mature
5591302544946137578,1785886735892434650,1,2022-08-30,2024-01-02,2022-07-06 02:34:45.749,1075,530,single_contract,mature
5596788406373837794,1785886735892434650,1,2022-07-14,2024-02-02,2022-07-06 02:00:14.006,1075,499,single_contract,mature
7035940776678110872,1785886735892434650,1,2022-07-07,2022-10-03,2022-07-06 01:55:29.876,1075,986,single_contract,mature
8550461995414398346,1785886735892434650,5,2022-07-15,2024-02-28,2022-07-06 00:36:21.893,1075,473,small_portfolio,mature
6088578837762678856,3838867955087354797,1,2022-07-07,2024-02-27,2022-07-06 00:18:24.308,1075,474,single_contract,mature
6293995131627553119,7360698488401934039,2,2022-08-02,2024-02-26,2022-07-05 23:53:34.701,1076,475,small_portfolio,mature
3721036758572955010,3444735119858689510,2,2022-07-05,2024-02-02,2022-07-05 23:05:28.192,1076,499,small_portfolio,mature
3943398035918753256,4736769731255185114,9,2022-07-27,2024-02-12,2022-07-05 21:38:19.127,1076,489,medium_portfolio,mature
7511845914143449062,6934767355204630553,1,2022-07-12,2024-02-26,2022-07-05 20:28:52.993,1076,475,single_contract,mature
1226925439481106523,6934767355204630553,1,2022-07-11,2023-12-11,2022-07-05 20:02:16.778,1076,552,single_contract,mature
8648967546031137837,4775283782031482686,2,2022-07-19,2024-02-26,2022-07-05 19:39:21.705,1076,475,small_portfolio,mature
516867042458331651,1785886735892434650,2,2022-07-15,2023-11-18,2022-07-05 19:00:05.830,1076,575,small_portfolio,mature
4864735441057645399,1593885518572282485,2,2022-08-09,2024-02-26,2022-07-05 16:21:33.172,1076,475,small_portfolio,mature
5501219479016680258,3838867955087354797,10,2022-08-10,2024-01-31,2022-07-05 16:14:49.709,1076,501,medium_portfolio,mature
8724453823158741244,1685079929578246776,1,,,2022-07-05 15:11:40.003,1076,,single_contract,mature
6281443781846068741,4775283782031482686,2,2022-07-07,2023-12-06,2022-07-05 14:50:38.666,1076,557,small_portfolio,mature
158219601761773595,8746074431303385090,8,2022-07-09,2023-04-10,2022-07-05 13:37:04.654,1076,797,medium_portfolio,mature
5120263714325496344,1785886735892434650,37,2022-07-22,2024-02-29,2022-07-05 11:32:43.959,1076,472,large_portfolio,mature
3590670211437293984,9216713850316786644,2,2022-07-07,2024-02-28,2022-07-05 11:00:45.148,1076,473,small_portfolio,mature
2309416888979123833,3076449776148006169,29,2022-07-07,2024-03-01,2022-07-05 04:51:58.421,1076,471,large_portfolio,mature
184762321072571518,1785886735892434650,1,,,2022-07-05 03:26:36.879,1076,,single_contract,mature
1108734525168719898,7360698488401934039,4,2022-07-30,2024-02-13,2022-07-05 02:18:56.733,1076,488,small_portfolio,mature
1057720174664931410,1785886735892434650,17,2022-07-19,2024-02-28,2022-07-05 01:57:37.942,1076,473,medium_portfolio,mature
4470959405010098689,4303066926561519312,1,2022-07-27,2024-02-29,2022-07-05 01:42:20.581,1076,472,single_contract,mature
4549006007045223633,7360698488401934039,1,2022-07-18,2024-02-26,2022-07-05 01:31:18.773,1076,475,single_contract,mature
7888921921322165365,1785886735892434650,10,,,2022-07-05 00:26:26.904,1076,,medium_portfolio,mature
1178515377364716846,1920435729544731100,1,,,2022-07-04 23:33:36.507,1077,,single_contract,mature
8682934442575562331,1785886735892434650,7,2022-07-05,2024-03-01,2022-07-04 22:46:26.006,1077,471,medium_portfolio,mature
5582591484913078758,1785886735892434650,1,2022-07-05,2022-12-20,2022-07-04 21:47:06.766,1077,908,single_contract,mature
3442662812813733072,3070971217699039741,3,2022-07-21,2023-05-04,2022-07-04 21:02:42.410,1077,773,small_portfolio,mature
1579669384403257527,6934767355204630553,1,2022-07-06,2023-08-23,2022-07-04 19:15:12.903,1077,662,single_contract,mature
4642884895205956460,5908655952517629978,1,2022-07-14,2022-12-21,2022-07-04 18:56:03.254,1077,907,single_contract,mature
7454826626803279803,7818713552222454015,1,2022-07-08,2024-02-01,2022-07-04 06:50:48.459,1077,500,single_contract,mature
8428448683637476637,1785886735892434650,1,2022-10-31,2024-02-08,2022-07-03 18:19:55.590,1078,493,single_contract,mature
8083370959451140992,1785886735892434650,3,2022-07-12,2024-02-23,2022-07-02 04:58:49.450,1079,478,small_portfolio,mature
7869676970780757123,1785886735892434650,1,2022-07-12,2024-02-26,2022-07-02 03:39:53.355,1079,475,single_contract,mature
9222860257295548944,1785886735892434650,1,2022-07-02,2022-08-26,2022-07-02 02:11:06.383,1079,1024,single_contract,mature
5246900546495382521,1785886735892434650,1,2022-07-08,2023-11-16,2022-07-02 01:52:47.498,1079,577,single_contract,mature
2289566225680281564,8419133294835872742,18,2022-12-01,2024-02-23,2022-07-02 01:43:07.731,1079,478,medium_portfolio,mature
1966404636278918402,1785886735892434650,5,2022-07-06,2024-02-02,2022-07-02 01:09:44.948,1079,499,small_portfolio,mature
5669839932903473937,1785886735892434650,1,2022-07-13,2024-02-27,2022-07-02 00:33:49.230,1079,474,single_contract,mature
7290718275137780890,1785886735892434650,1,2022-07-15,2024-02-27,2022-07-02 00:28:06.511,1079,474,single_contract,mature
4979935219242276511,1785886735892434650,1,,,2022-07-02 00:13:35.637,1079,,single_contract,mature
2430320459157751382,1785886735892434650,2,2022-07-13,2023-04-19,2022-07-01 22:31:29.550,1080,788,small_portfolio,mature
305600691392836102,1785886735892434650,1,2022-07-12,2024-02-26,2022-07-01 20:59:32.374,1080,475,single_contract,mature
7359230114459256228,5457805459076014936,2,2022-07-11,2024-01-19,2022-07-01 20:54:55.192,1080,513,small_portfolio,mature
8085147392651627211,1785886735892434650,1,2022-07-25,2023-11-30,2022-07-01 20:51:34.321,1080,563,single_contract,mature
184071074570363119,7360698488401934039,206,2023-11-29,2024-03-01,2022-07-01 20:46:17.536,1080,471,large_portfolio,mature
8285487075433242020,3444735119858689510,1,2023-01-10,2024-02-07,2022-07-01 20:30:40.562,1080,494,single_contract,mature
5527644179295767352,3838867955087354797,1,2022-08-26,2024-02-27,2022-07-01 18:58:52.376,1080,474,single_contract,mature
5096061742715551516,4714508189404844389,2,2022-07-19,2024-02-26,2022-07-01 17:10:14.539,1080,475,small_portfolio,mature
2849582366519515623,1543411598463962895,1,2022-07-01,2024-01-31,2022-07-01 15:11:31.590,1080,501,single_contract,mature
3613897108867740717,1785886735892434650,15,2022-07-07,2024-02-28,2022-07-01 15:07:54.103,1080,473,medium_portfolio,mature
4697334691502239293,8540432127902748101,8,2022-07-13,2024-02-29,2022-07-01 05:58:55.288,1080,472,medium_portfolio,mature
152806005997512345,5382701341253841536,22,2022-08-01,2024-02-27,2022-07-01 04:57:55.756,1080,474,large_portfolio,mature
7551418703885228614,1785886735892434650,2,2022-09-01,2024-02-21,2022-07-01 04:03:35.304,1080,480,small_portfolio,mature
3995260023412394621,1785886735892434650,1,2023-04-13,2023-04-13,2022-07-01 03:19:58.647,1080,794,single_contract,mature
5309144440997169526,1785886735892434650,1,2022-07-04,2024-02-22,2022-07-01 03:18:20.731,1080,479,single_contract,mature
642335442309762221,4775283782031482686,17,,,2022-07-01 02:59:57.768,1080,,medium_portfolio,mature
5833555550799801829,1785886735892434650,1,2022-07-05,2024-02-26,2022-07-01 02:30:08.677,1080,475,single_contract,mature
6816802928099467034,1785886735892434650,1,2022-07-26,2024-02-27,2022-07-01 01:29:01.895,1080,474,single_contract,mature
8570366364127315147,7360698488401934039,5,2022-08-01,2024-03-01,2022-06-30 23:22:33.803,1081,471,small_portfolio,mature
3292810518140667065,1785886735892434650,14,2022-08-23,2024-02-27,2022-06-30 23:10:20.518,1081,474,medium_portfolio,mature
5951393748043585262,1785886735892434650,3,2022-08-02,2024-01-29,2022-06-30 22:42:56.033,1081,503,small_portfolio,mature
8914121788786673846,712515454498722369,1,2022-07-04,2024-02-03,2022-06-30 22:31:21.132,1081,498,single_contract,mature
1645748281742321017,6934767355204630553,1,2023-01-19,2024-02-26,2022-06-30 22:22:15.512,1081,475,single_contract,mature
705246828582212167,1785886735892434650,4,2022-07-25,2024-02-02,2022-06-30 21:59:28.819,1081,499,small_portfolio,mature
8279316032078917984,1785886735892434650,5,2022-07-13,2024-02-27,2022-06-30 21:46:53.108,1081,474,small_portfolio,mature
1460541197125696529,1785886735892434650,9,2022-07-28,2024-02-29,2022-06-30 20:31:18.681,1081,472,medium_portfolio,mature
7575445599709443473,8801129865032507869,7,2022-07-06,2024-03-01,2022-06-30 20:09:01.946,1081,471,medium_portfolio,mature
7098203292793499203,2912891528711707500,1,2022-08-26,2024-02-22,2022-06-30 19:29:41.563,1081,479,single_contract,mature
707238788224593342,5942716855645892964,1,2023-02-16,2024-02-26,2022-06-30 18:25:28.798,1081,475,single_contract,mature
4483814930937677009,6934767355204630553,2,2022-07-14,2023-10-02,2022-06-30 18:23:31.741,1081,622,small_portfolio,mature
5319172179894938470,3838867955087354797,1,2022-07-01,2024-02-26,2022-06-30 18:06:25.688,1081,475,single_contract,mature
6631853708139811339,1685079929578246776,1,2022-07-29,2022-08-03,2022-06-30 15:16:09.991,1081,1047,single_contract,mature
1947073420861475371,1685079929578246776,2,2022-07-06,2024-02-29,2022-06-30 14:24:29.297,1081,472,small_portfolio,mature
2688966131501366569,1785886735892434650,2,2022-07-25,2024-02-29,2022-06-30 12:26:43.890,1081,472,small_portfolio,mature
256525043230883080,7451721741397370674,38,2022-07-25,2024-03-01,2022-06-30 10:43:29.435,1081,471,large_portfolio,mature
9133330141393549030,7818713552222454015,3,2022-10-02,2024-02-28,2022-06-30 09:55:10.423,1081,473,small_portfolio,mature
7709335412558180720,7818713552222454015,8,2022-10-04,2024-02-25,2022-06-30 07:00:50.342,1081,476,medium_portfolio,mature
3274002748302539444,1785886735892434650,3,2022-10-03,2024-03-01,2022-06-30 05:19:40.201,1081,471,small_portfolio,mature
3188066340468760779,1785886735892434650,2,2022-12-10,2024-01-14,2022-06-30 04:45:07.860,1081,518,small_portfolio,mature
6443629162072337812,4965702246054775539,10,2022-07-15,2024-02-05,2022-06-30 03:29:30.215,1081,496,medium_portfolio,mature
1244282336271196829,5256897531681242149,3,,,2022-06-30 01:42:06.980,1081,,small_portfolio,mature
325144968105446693,1785886735892434650,4,2022-07-09,2024-02-20,2022-06-30 01:17:51.761,1081,481,small_portfolio,mature
4025504589497336387,3076449776148006169,1,2022-07-21,2024-01-30,2022-06-30 00:58:33.978,1081,502,single_contract,mature
5877185722500245926,6823913350072069863,736,2023-01-03,2024-02-28,2022-06-30 00:38:51.532,1081,473,large_portfolio,mature
5075866201361421760,7360698488401934039,3,,,2022-06-29 22:29:36.209,1082,,small_portfolio,mature
8108559408994338642,1785886735892434650,19,2022-07-05,2023-03-24,2022-06-29 22:12:08.161,1082,814,medium_portfolio,mature
1563886509581318948,1785886735892434650,4,2022-07-29,2024-02-29,2022-06-29 21:59:38.996,1082,472,small_portfolio,mature
8453818203682590629,1785886735892434650,2,2022-07-21,2024-02-26,2022-06-29 21:37:58.042,1082,475,small_portfolio,mature
6782041522866642152,1785886735892434650,1,2022-11-28,2024-02-04,2022-06-29 21:21:42.499,1082,497,single_contract,mature
8691475104404114290,6270339308137281039,1,2023-03-25,2023-12-12,2022-06-29 19:19:42.838,1082,551,single_contract,mature
1587565956949713648,4775283782031482686,1,2022-07-03,2023-02-12,2022-06-29 18:58:09.208,1082,854,single_contract,mature
7796062624635143820,6934767355204630553,1,,,2022-06-29 16:43:49.900,1082,,single_contract,mature
7609831918327690436,1785886735892434650,1,2022-07-28,2023-12-29,2022-06-29 15:22:57.775,1082,534,single_contract,mature
100661124759216373,2912891528711707500,1,2022-07-01,2023-12-04,2022-06-29 15:03:18.799,1082,559,single_contract,mature
164882019592972309,1685079929578246776,4,2022-07-26,2024-03-01,2022-06-29 14:01:58.526,1082,471,small_portfolio,mature
6639714930959779571,4775283782031482686,2,2022-09-25,2024-02-26,2022-06-29 13:29:30.021,1082,475,small_portfolio,mature
1643133908154422569,1785886735892434650,6,2022-09-01,2024-02-26,2022-06-29 06:25:29.090,1082,475,medium_portfolio,mature
2649748247743202409,1785886735892434650,16,2022-07-01,2024-03-01,2022-06-29 04:01:03.256,1082,471,medium_portfolio,mature
8753584135469963891,1785886735892434650,12,2022-07-01,2024-03-01,2022-06-29 03:42:08.658,1082,471,medium_portfolio,mature
5810717831363583640,1785886735892434650,1,2022-07-19,2024-02-26,2022-06-29 03:00:59.254,1082,475,single_contract,mature
6229082538372749923,1785886735892434650,13,2022-08-29,2024-02-26,2022-06-29 02:12:31.402,1082,475,medium_portfolio,mature
7050176282981512337,1785886735892434650,3,2022-07-24,2024-02-19,2022-06-29 01:49:17.890,1082,482,small_portfolio,mature
4615270677127568350,7360698488401934039,6,2022-07-28,2024-03-01,2022-06-29 01:44:58.116,1082,471,medium_portfolio,mature
3515405056172613691,1785886735892434650,1,,,2022-06-29 01:43:24.018,1082,,single_contract,mature
3156813977672543102,1785886735892434650,43,2022-08-04,2024-02-19,2022-06-29 00:49:12.948,1082,482,large_portfolio,mature
978210909530391319,1785886735892434650,8,2022-08-04,2024-02-27,2022-06-28 23:52:02.775,1083,474,medium_portfolio,mature
2041352477275963404,1785886735892434650,2,2022-08-10,2024-02-26,2022-06-28 23:28:31.529,1083,475,small_portfolio,mature
5828308181264115387,1785886735892434650,5,2022-09-29,2024-02-29,2022-06-28 23:22:05.778,1083,472,small_portfolio,mature
5320956607527704057,8509277879414625694,20,2023-02-15,2024-03-01,2022-06-28 23:06:29.486,1083,471,medium_portfolio,mature
6651864738816990624,3444735119858689510,3,2022-08-02,2024-02-05,2022-06-28 23:05:14.659,1083,496,small_portfolio,mature
4571369051975239843,1593885518572282485,6,2023-02-22,2024-03-01,2022-06-28 22:01:07.378,1083,471,medium_portfolio,mature
5465332865613677740,9216713850316786644,54,2022-06-28,2024-03-01,2022-06-28 21:03:10.336,1083,471,large_portfolio,mature
6418052701787362018,1785886735892434650,1,2022-07-28,2024-02-26,2022-06-28 20:52:20.617,1083,475,single_contract,mature
3100585177201327426,8419133294835872742,1,2022-09-27,2024-03-01,2022-06-28 20:40:20.527,1083,471,single_contract,mature
4113877023368346748,9216713850316786644,5,2022-08-30,2024-02-20,2022-06-28 19:22:44.095,1083,481,small_portfolio,mature
697514672132452084,6443065604959573863,1,2022-06-30,2023-03-30,2022-06-28 17:21:25.996,1083,808,single_contract,mature
6115554544331863932,9215732911288974810,1,2022-08-01,2024-02-26,2022-06-28 16:14:24.147,1083,475,single_contract,mature
407174175464897310,3838867955087354797,1,2022-11-01,2024-03-01,2022-06-28 15:30:28.346,1083,471,single_contract,mature
2491712683300466316,3838867955087354797,5,2022-06-30,2024-02-28,2022-06-28 15:08:55.937,1083,473,small_portfolio,mature
997045147904388735,7836397955763020109,22,2022-09-01,2024-03-01,2022-06-28 11:54:16.691,1083,471,large_portfolio,mature
6749834441669235989,1785886735892434650,15,2022-08-29,2024-02-26,2022-06-28 10:07:36.305,1083,475,medium_portfolio,mature
920469846218371682,1785886735892434650,3,2022-07-05,2024-02-26,2022-06-28 09:28:58.234,1083,475,small_portfolio,mature
3582732845498580667,6270339308137281039,2,2022-06-28,2022-06-30,2022-06-28 09:03:04.869,1083,1081,small_portfolio,mature
2785672860700158214,5908655952517629978,1,2022-08-29,2024-02-02,2022-06-28 04:34:43.410,1083,499,single_contract,mature
3107929269261093061,1785886735892434650,4,2022-07-01,2022-11-16,2022-06-28 04:22:18.497,1083,942,small_portfolio,mature
8408258389492167285,1785886735892434650,9,,,2022-06-28 04:14:14.201,1083,,medium_portfolio,mature
8644554295805252138,1785886735892434650,2,2022-06-29,2024-02-26,2022-06-28 03:10:42.718,1083,475,small_portfolio,mature
6024651184562678126,3654700706719393344,1,,,2022-06-28 03:03:42.925,1083,,single_contract,mature
8244698719705718488,1785886735892434650,36,2023-01-25,2024-02-20,2022-06-28 02:47:09.976,1083,481,large_portfolio,mature
5349054016642283340,1785886735892434650,1,2022-07-05,2023-11-20,2022-06-28 02:18:20.293,1083,573,single_contract,mature
6695427570156545592,1785886735892434650,1,2022-06-28,2024-02-28,2022-06-28 01:51:27.255,1083,473,single_contract,mature
2965029637498328027,1785886735892434650,1,2022-07-28,2024-01-31,2022-06-27 23:42:57.957,1084,501,single_contract,mature
9155881399066317070,1785886735892434650,44,2022-08-12,2024-02-14,2022-06-27 23:12:08.678,1084,487,large_portfolio,mature
3840136102582692220,1785886735892434650,22,2022-07-21,2024-02-21,2022-06-27 23:03:30.018,1084,480,large_portfolio,mature
2984325933167918500,1785886735892434650,3,2022-08-29,2024-02-26,2022-06-27 22:51:56.020,1084,475,small_portfolio,mature
4635731191562157386,153442823932296368,12,2022-07-31,2024-03-01,2022-06-27 22:35:43.370,1084,471,medium_portfolio,mature
5633793008450572361,1785886735892434650,1,2022-08-04,2022-09-07,2022-06-27 21:37:07.836,1084,1012,single_contract,mature
7551586413568060614,1785886735892434650,2,2022-07-04,2024-02-01,2022-06-27 21:10:30.872,1084,500,small_portfolio,mature
8995451186816932204,3831768902884185520,10,2022-07-21,2024-03-01,2022-06-27 19:44:46.794,1084,471,medium_portfolio,mature
391850216419160176,4662680920794162902,2,2022-10-13,2024-03-01,2022-06-27 19:26:01.702,1084,471,small_portfolio,mature
3420146754530293316,3831768902884185520,1,2022-07-08,2024-02-27,2022-06-27 17:14:16.824,1084,474,single_contract,mature
7724053050629224499,3070971217699039741,3,2022-07-25,2024-02-26,2022-06-27 17:08:53.062,1084,475,small_portfolio,mature
7109344464016605728,3838867955087354797,1,2022-10-06,2023-12-06,2022-06-27 16:02:55.729,1084,557,single_contract,mature
5887353472762032770,5908655952517629978,2,2022-06-27,2024-03-01,2022-06-27 15:10:28.681,1084,471,small_portfolio,mature
5026558302954279605,4408270841803397566,1,2022-09-09,2024-02-28,2022-06-27 14:24:52.629,1084,473,single_contract,mature
5102395191147314439,1785886735892434650,5,2022-10-04,2024-02-09,2022-06-27 13:18:04.248,1084,492,small_portfolio,mature
1163009247261423904,1785886735892434650,2,2023-10-31,2023-10-31,2022-06-27 12:54:33.693,1084,593,small_portfolio,mature
1863916098819759079,5908655952517629978,1,2022-07-03,2024-03-01,2022-06-26 21:41:34.265,1085,471,single_contract,mature
982777241053687837,1916547494405770664,1,2022-07-21,2022-11-04,2022-06-26 16:37:31.653,1085,954,single_contract,mature
5486826968718532810,1785886735892434650,1,2024-02-16,2024-02-26,2022-06-25 06:49:56.313,1086,475,single_contract,mature
28940517720714397,1785886735892434650,2,2022-08-12,2023-08-28,2022-06-25 05:20:19.146,1086,657,small_portfolio,mature
7297507079927520999,1785886735892434650,1,2022-09-12,2024-02-26,2022-06-25 04:40:12.691,1086,475,single_contract,mature
3086234535358596507,1785886735892434650,18,2022-06-30,2024-02-26,2022-06-25 03:55:16.127,1086,475,medium_portfolio,mature
8913948012692219801,1785886735892434650,40,2024-01-03,2024-02-28,2022-06-25 00:53:00.489,1086,473,large_portfolio,mature
1108114763898605486,1785886735892434650,30,2022-07-08,2024-03-01,2022-06-24 20:10:52.639,1087,471,large_portfolio,mature
1572425258186256337,9216713850316786644,4,2022-07-08,2024-02-27,2022-06-24 18:15:11.310,1087,474,small_portfolio,mature
1045716884514811644,3838867955087354797,1,2022-06-30,2024-02-26,2022-06-24 15:36:44.477,1087,475,single_contract,mature
5705661382245295042,9216713850316786644,1,2022-07-08,2024-02-26,2022-06-24 12:42:23.570,1087,475,single_contract,mature
4978911167525437691,7818713552222454015,2,2022-06-29,2024-02-28,2022-06-24 09:17:33.654,1087,473,small_portfolio,mature
4072235369560683666,1785886735892434650,2,,,2022-06-24 08:37:56.107,1087,,small_portfolio,mature
3978229019215653435,1785886735892434650,1,2022-07-19,2024-02-26,2022-06-24 08:04:56.102,1087,475,single_contract,mature
5236921676810642210,7818713552222454015,1,2022-08-12,2024-02-29,2022-06-24 07:49:02.882,1087,472,single_contract,mature
187738606610314788,5457805459076014936,8,2022-09-17,2024-02-08,2022-06-24 03:47:37.792,1087,493,medium_portfolio,mature
9098210881521097511,1785886735892434650,9,2022-06-27,2024-01-30,2022-06-24 03:42:53.188,1087,502,medium_portfolio,mature
5338644374331238049,1785886735892434650,1,2022-10-01,2024-02-26,2022-06-24 02:07:03.744,1087,475,single_contract,mature
627204192100416721,3330327043883058349,3,2022-07-12,2024-02-26,2022-06-24 01:41:27.170,1087,475,small_portfolio,mature
6136792037378409156,7836397955763020109,4,2022-06-27,2022-12-11,2022-06-24 01:24:17.219,1087,917,small_portfolio,mature
683149540268604441,1785886735892434650,1,2022-06-28,2024-02-26,2022-06-24 01:15:29.069,1087,475,single_contract,mature
3550525831042406818,1785886735892434650,7,2022-07-11,2024-02-25,2022-06-24 01:04:29.417,1087,476,medium_portfolio,mature
3622476148880350215,2912891528711707500,2,2023-08-06,2024-02-09,2022-06-23 23:08:17.211,1088,492,small_portfolio,mature
3720055874111447926,3831768902884185520,4,2022-07-13,2024-02-28,2022-06-23 22:43:42.648,1088,473,small_portfolio,mature
1743461049597707274,3838867955087354797,5,2023-06-28,2024-02-23,2022-06-23 22:31:08.157,1088,478,small_portfolio,mature
5163819739226053087,3076449776148006169,10,2023-02-08,2023-12-14,2022-06-23 22:08:23.050,1088,549,medium_portfolio,mature
