INVOICE_ID,PARENT_INVOICE_ID,TRANSACTION_ID,ORGANIZATION_ID,TYPE,STATUS,CURRENCY,PAYMENT_CURRENCY,PAYMENT_METHOD,AMOUNT,PAYMENT_AMOUNT,FX_RATE,FX_RATE_PAYMENT,CREATED_AT
5640070701445418343,-4792969426978380119,-1746184044613381246,4503542311883810615,2402133654813207043,paid,EUR,USD,stripe_ach,63772.13,63772.13,0.90131723,1.00000000,2023-07-24T16:34:47.000Z
8692232310414643850,4192376680885473813,-601184486511597018,6118041797529358401,2402133654813207043,paid,BRL,USD,mercury_wire,20345.13,20345.13,4.91658847,1.00000000,2024-02-02T07:19:08.099Z
3243570685817159540,8624657033211630223,6573498289742008645,-2876373313044006588,2402133654813207043,paid,USD,USD,stripe_ach,83565.75,83565.75,1.00000000,1.00000000,2024-02-01T00:52:52.370Z
-1983749823881218888,8817975702393619368,-5016070597240498233,-7070912522824761190,2402133654813207043,paid,USD,USD,bank_transfer,69347.01,69347.01,1.00000000,1.00000000,2022-01-05T13:45:59.383Z
113228842190305027,1029804168670905268,6246916952082121916,4093015480162985436,2402133654813207043,paid,CAD,USD,bank_transfer,15777.32,15777.32,1.35875000,1.00000000,2022-10-24T17:28:35.149Z
1784025249858523745,1443528649779844352,1974030625001417994,-1077639566264376689,2402133654813207043,paid,USD,USD,stripe_ach,69381.81,69381.81,1.00000000,1.00000000,2023-08-12T19:57:18.843Z
-6549435552588932232,2609251914946621858,3118747101945944453,-6104467829280050373,2402133654813207043,paid,USD,USD,transferwise,65867.53,65867.53,1.00000000,1.00000000,2023-06-04T14:44:21.280Z
-3639610280050819591,7818082289250596173,-179862300474366193,-8152717313194988225,2402133654813207043,paid,USD,USD,stripe_ach,66000.00,66000,1.00000000,1.00000000,2022-11-12T01:39:18.209Z
-2489254576932983973,2985311745511162173,-9147334922450398766,4174352546827966778,2402133654813207043,paid,MXN,USD,bank_transfer,65229.58,65229.58,18.03896662,1.00000000,2023-03-01T05:30:21.048Z
-7787880359139675900,-1085607777607996640,8046752679726898976,-4920121581726423123,2402133654813207043,paid,USD,USD,stripe_ach,41588.12,41588.12,1.00000000,1.00000000,2022-12-02T08:17:30.817Z
-7107172122332472587,3761675719227697594,6089681241339916357,3310712442586502626,2402133654813207043,paid,USD,EUR,bank_transfer,56196.79,56196.79,1.00000000,0.98164500,2022-07-04T13:01:01.012Z
-832026118792194287,8817975702393619368,8817975702393619368,-6002601700311977068,2402133654813207043,credited,BRL,,,88800.07,,5.02996073,,2024-03-01T03:09:56.638Z
-7478452115897423080,-446430055587743105,7079418551040482400,-6709632708350821200,2402133654813207043,paid,USD,USD,stripe_ach,61351.17,61351.17,1.00000000,1.00000000,2022-07-01T00:48:59.979Z
-2070487801104191059,2084103574256650262,661259707690870338,3232465474294830189,2402133654813207043,paid,USD,USD,stripe_ach,85463.54,85463.54,1.00000000,1.00000000,2023-04-12T04:53:08.130Z
-790252423055091960,7154086300878694365,3633766710346098497,-8798995799543780475,2402133654813207043,paid,USD,USD,stripe_ach,27518.13,27518.13,1.00000000,1.00000000,2022-05-16T21:02:12.955Z
-543860938059993741,8817975702393619368,8817975702393619368,3232465474294830189,2402133654813207043,cancelled,USD,USD,,19185.75,,1.00000000,1.00000000,2023-09-01T01:49:19.453Z
-687808892374365701,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,skipped,USD,USD,,4689.12,,1.00000000,1.00000000,2022-05-01T01:12:14.288Z
-891143135891618138,8817975702393619368,8817975702393619368,-3608971369699092577,2402133654813207043,open,USD,USD,,70394.16,,1.00000000,1.00000000,2023-01-04T06:45:42.987Z
-736178053439072328,-3107585762245851879,6379133854121749912,3236444850452513068,2402133654813207043,paid,USD,USD,stripe_ach,44027.64,44027.64,1.00000000,1.00000000,2022-08-01T00:37:46.381Z
43877427915217197,8817975702393619368,8817975702393619368,-4055636811733835193,2402133654813207043,skipped,USD,USD,,78268.72,,1.00000000,1.00000000,2021-12-09T10:53:28.614Z
6514003493163554577,-6443205883692911182,5353848516560852067,6313715168426379229,2402133654813207043,paid,GBP,EUR,stripe_sepa_debit,45323.61,45323.61,0.76058500,0.91047000,2022-03-28T09:14:03.565Z
-6158593834866356111,-6791955809430380397,-2658942563221316978,-8937219431069984567,2402133654813207043,paid,GBP,USD,bank_transfer,58609.43,58609.43,0.92361500,1.00000000,2022-08-26T19:00:24.208Z
-2908269511301384119,781463807148523698,6633922910306259997,-7335633231131124287,2402133654813207043,paid,USD,USD,transferwise,88610.56,88610.56,1.00000000,1.00000000,2024-04-03T03:24:18.839Z
8517577809185274214,5107514742795816823,3906384908699208714,-880360180596815355,2402133654813207043,paid,USD,USD,bank_transfer,80542.69,80542.69,1.00000000,1.00000000,2023-01-01T00:42:55.926Z
6223120841519911443,-3825502146043224523,-8906400882280913099,4879742640491920870,2402133654813207043,paid,EUR,EUR,bank_transfer,3022.95,3022.95,0.94115000,0.94115000,2022-12-16T16:32:55.554Z
6808242268086480156,-2014363400320320209,-8970997993309580241,-1664644245419081524,2402133654813207043,paid,USD,USD,mercury_wire,59685.90,59685.9,1.00000000,1.00000000,2022-12-21T19:21:41.811Z
-2770882404583304101,8330274405148783371,-6222747096413443785,6489743879473410378,2402133654813207043,paid,USD,USD,transferwise,31928.24,31928.24,1.00000000,1.00000000,2021-06-02T05:13:31.291Z
-842370747386332664,-6903477700680908350,2904844933824156242,1711354521158557759,2402133654813207043,paid,USD,EUR,bank_transfer,8547.83,8547.83,1.00000000,0.91360148,2023-08-02T11:40:12.392Z
-2636292833756822919,-4724761923312128523,-2988545042598873999,-2122742923384218603,2402133654813207043,paid,USD,USD,stripe_ach,55261.43,55261.43,1.00000000,1.00000000,2022-01-01T00:12:58.156Z
-413023650124177622,5227570760182509945,7646336544976739207,-3454021277960065695,9190629145110211476,paid,USD,USD,stripe_ach,37557.39,37557.39,1.00000000,1.00000000,2023-12-12T01:10:10.861Z
-3697541944342373510,6666716727367954835,-929495869104162045,-6709632708350821200,2402133654813207043,failed,USD,USD,stripe_ach,68094.31,68094.31,1.00000000,1.00000000,2022-09-06T19:23:24.194Z
-6871670413534136369,8817975702393619368,8817975702393619368,8488659267109801055,2402133654813207043,skipped,USD,USD,,45232.01,,1.00000000,1.00000000,2022-06-20T21:58:38.114Z
4867326076014868304,8817975702393619368,6818531824835425437,-8127992192207062565,2402133654813207043,paid,USD,USD,stripe_ach,61728.46,61728.46,1.00000000,1.00000000,2024-04-17T17:26:40.254Z
493314490597391987,-3564464403724197011,-2573773787149059660,2968621935440106966,2402133654813207043,paid,USD,USD,bank_transfer,38571.40,38571.4,1.00000000,1.00000000,2022-12-02T20:09:07.989Z
-5050393215445765010,4552131342885924337,8605365471214684457,-4935911759393039804,2402133654813207043,paid,USD,USD,bank_transfer,29748.08,29748.08,1.00000000,1.00000000,2023-01-01T05:00:26.677Z
8533541426739537948,2318304352622226999,4430061151749387942,-8143834807197715599,418541630571092855,cancelled,SEK,EUR,bank_transfer,71720.10,71720.1,8.48939000,0.83779500,2021-06-25T15:42:03.278Z
-5460224603744407961,8817975702393619368,6808702585787190527,-5632278780505693119,2402133654813207043,paid,USD,USD,bank_transfer,58350.87,58350.87,1.00000000,1.00000000,2022-02-17T16:11:06.754Z
-5462981187461130420,3245529293532567060,-6629620602817589269,-498119595930379592,2402133654813207043,paid,USD,USD,bank_transfer,36087.23,36087.23,1.00000000,1.00000000,2024-04-15T21:50:58.104Z
-1493537532428493477,8817975702393619368,8817975702393619368,-6962358178554502274,2402133654813207043,cancelled,USD,USD,,17751.79,,1.00000000,1.00000000,2023-06-01T02:58:44.890Z
5453207865185404853,8817975702393619368,-3796402969129428966,-7908802889549042624,2402133654813207043,paid,USD,USD,stripe_ach,51822.48,51822.48,1.00000000,1.00000000,2021-03-01T04:39:10.293Z
-1736769453215338265,417336389328518141,-348388028896033574,9208153249630670763,2402133654813207043,paid,USD,USD,stripe_ach,16138.09,16138.09,1.00000000,1.00000000,2023-02-02T14:40:09.881Z
5179538533255337928,-401073090597622133,6843786012399738486,-8375147750331524154,2402133654813207043,paid,USD,USD,bank_transfer,31193.66,31193.66,1.00000000,1.00000000,2022-03-01T00:03:49.412Z
7145980691377717540,-4058078117993160876,1623498924630110521,6777034842532266048,2402133654813207043,paid,CAD,USD,bank_transfer,11190.36,11190.36,1.32515677,1.00000000,2023-06-24T21:14:22.175Z
-3430387625477617430,1522464614252423485,-7378174744529224178,7230500551821674985,2402133654813207043,paid,USD,USD,stripe_ach,66417.92,66417.92,1.00000000,1.00000000,2022-07-25T05:35:34.516Z
-1167072102748916754,-2770298650201764851,8541581932445103577,-5617874403572538486,2402133654813207043,paid,USD,USD,stripe_ach,559.63,559.63,1.00000000,1.00000000,2022-09-22T01:26:33.872Z
-5971718916946334145,5361604672678154340,6190768560445500006,-8621799454951534107,2402133654813207043,paid,USD,USD,bank_transfer,20418.45,20418.45,1.00000000,1.00000000,2023-11-01T01:40:20.554Z
6426176574739449101,-6026175692243568304,1694855768794754795,-2771593088355279464,2402133654813207043,paid,USD,USD,bank_transfer,73227.38,73227.38,1.00000000,1.00000000,2023-07-01T05:01:36.457Z
3518547232299349351,8270393947296582298,5509381715629730110,-3070117699096423788,2402133654813207043,paid,USD,USD,bank_transfer,63472.05,63472.05,1.00000000,1.00000000,2023-05-09T06:28:46.940Z
-982502176611795008,6552755860155391730,-3379737941470757202,-3012084891472180110,2402133654813207043,paid,EUR,USD,bank_transfer,38213.24,38213.24,0.90907085,1.00000000,2023-10-23T13:41:22.803Z
-8749672127177677348,9015753342285286510,-2695146126280572648,-1077639566264376689,2402133654813207043,paid,USD,USD,stripe_ach,91026.10,91026.1,1.00000000,1.00000000,2022-06-01T00:36:18.185Z
-2094769171250233357,-7207345009161983634,4449490445079589436,1998062784306826432,9190629145110211476,paid,USD,AUD,bank_transfer,21418.78,21418.78,1.00000000,1.55973981,2023-08-21T22:46:38.880Z
-4986592336121650171,7348991972670343952,-7580384855569252792,191393857740540265,2402133654813207043,paid,USD,USD,brex,15236.75,15236.75,1.00000000,1.00000000,2023-12-14T12:34:37.171Z
5824695104207258172,-4774857445363175047,7071055492183240951,-2424849386568487431,2402133654813207043,paid,USD,USD,stripe_ach,38377.06,38377.06,1.00000000,1.00000000,2022-10-10T09:31:51.123Z
4807105364234265123,-2788655245163488464,-8920541487159511167,3197835347038663320,2402133654813207043,paid,USD,CAD,bank_transfer,15612.06,15612.06,1.00000000,1.34714915,2023-03-01T00:23:47.363Z
4509398559257636420,-6400010491855240206,-288972011073324588,3954631978197136627,2402133654813207043,paid,USD,USD,stripe_card,90425.26,90425.26,1.00000000,1.00000000,2023-08-01T07:02:30.586Z
-5399372196878478913,-7905082745931437866,3454725215993236911,3681732431180684867,2402133654813207043,paid,USD,USD,stripe_ach,54225.81,54225.81,1.00000000,1.00000000,2022-09-29T15:50:52.011Z
5345856198894789145,4623457240271700955,-6968897018245086558,5694565670859555865,2402133654813207043,paid,CAD,USD,stripe_card,74336.53,74336.53,1.31592500,1.00000000,2022-08-24T13:45:43.949Z
4802851022084599506,2586484775607239948,4338828347159005953,-2997283674757011111,2402133654813207043,paid,USD,USD,transferwise,4449.26,4449.26,1.00000000,1.00000000,2023-08-16T17:05:10.913Z
-2670417527913435179,8627185168186546844,5176216279463533861,-648978458711150047,2402133654813207043,paid,USD,EUR,stripe_sepa_debit,88512.02,88512.02,1.00000000,0.91468916,2023-11-20T09:12:40.100Z
2988069490295220875,8137155131267564741,6101895419483911738,-4469324566119504578,2402133654813207043,paid,USD,EUR,bank_transfer,44870.09,44870.09,1.00000000,0.84138500,2021-07-29T16:02:02.130Z
1745029147663199767,1295565661173074861,6265766614563889649,-724811980654875185,2402133654813207043,paid,USD,EUR,bank_transfer,84216.48,84216.48,1.00000000,0.98463500,2022-06-01T00:11:47.027Z
-3448399170144866463,7026037338233424559,-1556797311644582795,-1522008347762629808,2402133654813207043,paid,CAD,CAD,go_cardless,14127.35,14127.35,1.30105000,1.30105000,2022-08-25T01:12:43.854Z
305758208497198737,-3191108597561975584,9105466059861891525,-2229519929777554581,2402133654813207043,paid,USD,USD,stripe_ach,76.40,76.4,1.00000000,1.00000000,2021-06-13T17:03:41.261Z
2163433540351111280,-5733920447745425941,4337231428819174189,-6330909467186261906,2402133654813207043,paid,USD,USD,stripe_ach,58017.96,58017.96,1.00000000,1.00000000,2021-08-28T18:38:50.736Z
7058938416151988697,-7042280498310294468,-2266856271612996135,2004149425746947339,418541630571092855,refunded,PLN,EUR,bank_transfer,62343.41,62343.41,3.94446075,0.91796941,2024-03-05T07:24:01.010Z
710371648737938577,9102789255238551345,2228195834871446398,5922533733782394645,2402133654813207043,paid,USD,USD,transferwise,75829.96,75829.96,1.00000000,1.00000000,2022-12-15T09:28:00.210Z
596663362136458934,-2781160954574017946,9097414591129297810,-5523876951135336336,2402133654813207043,paid,GBP,GBP,bank_transfer,40610.14,40610.14,0.89157500,0.89157500,2022-10-05T15:30:18.926Z
3033025060293149784,8039719365156144192,-4191482142856351402,7657196540493179581,2402133654813207043,paid,USD,USD,bank_transfer,69598.40,69598.4,1.00000000,1.00000000,2022-02-22T14:33:19.471Z
-4465290046713493066,4685511485071561158,-8393562531219691390,6750856403935208594,2402133654813207043,paid,PHP,USD,stripe_ach,34558.03,34558.03,55.40047111,1.00000000,2023-12-01T13:24:43.903Z
6461724607301341959,2000803733611678849,3131750893619578206,-2673408272908879195,2402133654813207043,paid,USD,USD,stripe_ach,81512.93,81512.93,1.00000000,1.00000000,2023-09-01T08:18:14.181Z
4154490812926003083,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,open,USD,USD,,7209.79,,1.00000000,1.00000000,2023-03-01T01:11:57.808Z
-8518414790141021886,7250660487158908978,346248137001182239,3167827815702946533,2402133654813207043,paid,USD,USD,bank_transfer,7705.66,7705.66,1.00000000,1.00000000,2023-09-29T18:31:31.108Z
4424355712893414877,-3650865264150787748,-2388848209964581961,-5363400097204146150,2402133654813207043,paid,USD,EUR,bank_transfer,1077.55,1077.55,1.00000000,0.97642500,2022-08-08T07:22:50.853Z
4409172705745192369,2213895447920384361,-512556740300771354,-5363400097204146150,2402133654813207043,paid,TRY,TRY,bank_transfer,49595.18,49595.18,19.26131571,19.26131571,2023-04-05T17:23:53.365Z
7425902930718993204,8817975702393619368,8817975702393619368,3232465474294830189,2402133654813207043,cancelled,USD,USD,,6940.31,,1.00000000,1.00000000,2023-06-21T04:41:33.677Z
-5396977544785207080,8817975702393619368,8817975702393619368,4564626971521228378,2402133654813207043,skipped,USD,USD,,90179.42,,1.00000000,1.00000000,2022-08-23T06:36:39.011Z
-8558680945764748907,3917137322937206195,3033501156129504653,-2258001637797078694,2402133654813207043,paid,USD,AUD,transferwise,45821.03,45821.03,1.00000000,1.51168434,2024-02-01T02:35:40.521Z
-4541014151102378992,5182128712304660931,-541446162202722855,7761309783192888053,2402133654813207043,paid,USD,USD,stripe_ach,24591.11,24591.11,1.00000000,1.00000000,2023-10-27T15:41:10.299Z
6929274281889325449,8817975702393619368,8817975702393619368,2084481496471775915,2402133654813207043,skipped,USD,USD,,65038.94,,1.00000000,1.00000000,2023-01-31T21:20:02.256Z
-3847264149562892289,-8467062961481569074,-730646845584900560,2726040223842934470,2402133654813207043,paid,USD,USD,mercury_wire,91024.32,91024.32,1.00000000,1.00000000,2024-01-01T00:18:02.799Z
3615878825841503323,3917137322937206195,3033501156129504653,-2258001637797078694,2402133654813207043,paid,USD,AUD,transferwise,85692.66,85692.66,1.00000000,1.51168434,2024-02-01T00:26:55.343Z
2227269608826388920,-8374772369754838788,-1897625971672677602,-3012270973340775254,2402133654813207043,paid,USD,USD,mercury_wire,63449.95,63449.95,1.00000000,1.00000000,2024-04-15T21:08:48.379Z
3069363742093707715,8817975702393619368,8817975702393619368,5492007486220515144,2402133654813207043,open,USD,,,75237.05,,1.00000000,,2023-12-01T01:00:45.688Z
3815393065963870187,-5619012961074956658,8714760187941698068,-5251892521140497783,2402133654813207043,paid,EUR,USD,stripe_ach,2543.84,2543.84,0.93995000,1.00000000,2022-12-15T18:38:49.406Z
-1059315978726514805,5723584907874627965,8328619042420086972,-4649214848631824217,2402133654813207043,paid,USD,USD,transferwise,44022.52,44022.52,1.00000000,1.00000000,2022-03-03T11:31:06.696Z
8253920908432578828,-8424062684854100810,6913223289898801116,-4736205923358113329,2402133654813207043,paid,USD,USD,bank_transfer,40950.37,40950.37,1.00000000,1.00000000,2022-04-06T03:33:46.247Z
1037262273535777294,-3203521780093093103,5527058313257922936,-9051982023810542439,2402133654813207043,paid,USD,USD,stripe_ach,81959.92,81959.92,1.00000000,1.00000000,2022-09-27T00:10:02.468Z
3681452892284432608,4261671438550064738,6330229328309218796,-4612081218460985157,2402133654813207043,paid,USD,USD,bank_transfer,38474.91,38474.91,1.00000000,1.00000000,2023-05-23T17:46:23.017Z
6203299554139439033,913590937186585997,-3258036314594345862,6756163067136120429,2402133654813207043,paid,EUR,EUR,bank_transfer,71242.73,71242.73,0.93370294,0.93370294,2023-06-06T10:30:33.549Z
88784290734178275,-4152460662883519903,6693983668882900516,-260482685289899007,2402133654813207043,paid,USD,EUR,transferwise,3250.34,3250.34,1.00000000,0.92795210,2023-11-01T00:49:09.274Z
-6095214594939929941,6534978928639586831,2591296729152479394,-7174814561958733084,2402133654813207043,paid,USD,USDC,coinbase,1805.95,1805.95,1.00000000,1.00000000,2022-03-03T11:28:18.847Z
7981265247299448237,-8293895267392746743,1188166593273660764,-5035907272445653536,2402133654813207043,paid,USD,USD,stripe_ach,50849.14,50849.14,1.00000000,1.00000000,2021-12-16T14:25:23.011Z
6270062762719490123,8817975702393619368,8817975702393619368,6812877566507189560,2402133654813207043,open,USD,USD,,12416.05,,1.00000000,1.00000000,2023-08-16T17:08:22.049Z
103870758042750693,4685511485071561158,-8393562531219691390,6750856403935208594,2402133654813207043,paid,PHP,USD,stripe_ach,22309.55,22309.55,55.40047111,1.00000000,2023-12-01T13:18:43.494Z
-6480620313862208044,-3842862181257338674,-4954071560463193255,3499800073697761131,2402133654813207043,paid,USD,USD,stripe_ach,57395.39,57395.39,1.00000000,1.00000000,2022-04-01T01:43:28.462Z
-6318165140998952303,8529362812495970457,-3066994176057228307,3310712442586502626,2402133654813207043,paid,USD,EUR,bank_transfer,13241.47,13241.47,1.00000000,0.92175643,2023-02-01T01:08:15.562Z
-2651229541668609727,782005894678312430,4236645009205418351,-6519019186791600439,9190629145110211476,paid,USD,USD,bank_transfer,27907.30,27907.3,1.00000000,1.00000000,2024-01-17T01:22:52.497Z
-7157703894355593671,435499020991976169,754560334563256120,2393969146324222169,2402133654813207043,paid,USD,USD,bank_transfer,36803.63,36803.63,1.00000000,1.00000000,2023-11-27T10:05:22.234Z
2858809363696142956,8817975702393619368,-3833341133044683170,6750856403935208594,2402133654813207043,paid,USD,USD,stripe_ach,8986.42,8986.42,1.00000000,1.00000000,2023-07-31T18:30:18.688Z
-5537904231621456253,8817975702393619368,8817975702393619368,-5556524340378808777,2402133654813207043,credited,USD,,,79921.76,,1.00000000,,2024-02-15T02:24:44.495Z
6063797208292503510,888461612384527085,-1827126759448679061,7230500551821674985,2402133654813207043,paid,USD,USD,stripe_ach,32456.54,32456.54,1.00000000,1.00000000,2023-01-09T01:34:42.560Z
-1063290075208824662,8817975702393619368,8817975702393619368,-7803113800513797697,2402133654813207043,open,USD,,,34176.46,,1.00000000,,2024-02-01T02:15:32.062Z
-4943516325916818602,3700751114990583030,-5478033244476484897,-1357002450033900244,2402133654813207043,paid,USD,USD,stripe_ach,18763.53,18763.53,1.00000000,1.00000000,2023-12-27T15:52:48.332Z
7791226685561319289,8817975702393619368,8817975702393619368,6332491591450945941,2402133654813207043,open,USD,USD,,40499.62,,1.00000000,1.00000000,2023-08-18T08:18:43.716Z
1068715701884470028,3435096779573909396,-675846319734493630,-3381625942417527393,2402133654813207043,paid,USD,EUR,bank_transfer,17216.11,17216.11,1.00000000,1.00315000,2022-09-28T09:00:22.153Z
-420126700504793384,3233168373632876349,-3223171720407604058,2855746504997866122,2402133654813207043,paid,USD,USD,stripe_ach,28843.51,28843.51,1.00000000,1.00000000,2023-02-01T01:20:26.853Z
-9057781171920543257,6546111334316257509,4858641625345249542,-2928302091820054900,2402133654813207043,paid,USD,GBP,transferwise,60240.16,60240.16,1.00000000,0.79291156,2023-07-31T15:30:18.426Z
-5366126687122711886,8817975702393619368,8817975702393619368,-6685769116522444329,2402133654813207043,skipped,USD,USD,,8618.43,,1.00000000,1.00000000,2022-11-01T08:15:08.972Z
6947144318509330145,-1843118104546102070,-1118171933279473859,993983455308250839,2402133654813207043,paid,EUR,GBP,bank_transfer,50904.28,50904.28,0.97625500,0.84559900,2022-10-31T16:57:44.865Z
23202349783607816,-6907778599025264113,2131778350594896327,7984110973810492363,2402133654813207043,paid,USD,USD,bank_transfer,714.77,714.77,1.00000000,1.00000000,2022-03-01T03:01:11.227Z
499404817336837375,-8142359434473961570,-1140154974350835244,9068171842951932874,2402133654813207043,paid,USD,USD,stripe_ach,15480.67,15480.67,1.00000000,1.00000000,2023-03-03T23:33:28.280Z
-5002904138172211873,8817975702393619368,8817975702393619368,906718636699838519,2402133654813207043,skipped,USD,USD,,18454.09,,1.00000000,1.00000000,2022-12-01T01:20:31.040Z
-8942571412955812369,3390998266375916140,-737990298043352056,-1634328424463467381,2402133654813207043,paid,USD,USD,stripe_ach,82681.90,82681.9,1.00000000,1.00000000,2022-07-29T13:43:00.527Z
-6102430040947951059,-4417031713702310342,311044372583285569,-7357084252992594778,2402133654813207043,paid,USD,USD,stripe_ach,44355.60,44355.6,1.00000000,1.00000000,2023-05-02T15:57:48.132Z
-4163693006107387044,5806088688131178032,-239569936234853043,-4029991389859706916,2402133654813207043,paid,USD,USD,stripe_ach,26322.76,26322.76,1.00000000,1.00000000,2023-08-30T15:52:16.129Z
8031162795166820550,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,skipped,USD,USD,,23297.61,,1.00000000,1.00000000,2022-10-01T00:29:17.935Z
-2227509541945619358,8817975702393619368,8817975702393619368,-7757141746848106868,2402133654813207043,open,USD,,,85832.52,,1.00000000,,2023-11-01T00:29:54.327Z
5723459304763155481,8679785445712213178,-4597923949896117766,-4469324566119504578,2402133654813207043,paid,EUR,EUR,bank_transfer,2059.97,2059.97,0.90965000,0.90965000,2022-04-04T14:59:27.726Z
4603530088103572934,8817975702393619368,-4622756897516089087,-7273613095604536265,2402133654813207043,paid,EUR,EUR,bank_transfer,9483.35,9483.35,0.92340701,0.92340701,2024-01-31T10:43:09.894Z
2422499581025096513,8817975702393619368,8817975702393619368,-8231647239512706104,2402133654813207043,skipped,USD,USD,,73353.62,,1.00000000,1.00000000,2022-10-01T01:10:37.751Z
5920150523394833261,-2794432758241518615,-6615963289871141871,-7340754669617377088,2402133654813207043,paid,USD,USD,bank_transfer,45043.51,45043.51,1.00000000,1.00000000,2023-01-25T11:30:25.712Z
-7694214872233822620,5282352019453679190,-1079762275060422745,-4659279390229198876,8258942505770823889,paid,GBP,EUR,bank_transfer,50622.93,50622.93,0.80736613,0.92096951,2023-01-16T07:40:56.905Z
3808594086221391415,172790786509191792,7375804764382508978,8472538854297579189,2402133654813207043,paid,USD,EUR,bank_transfer,25857.24,25857.24,1.00000000,0.90559782,2023-04-16T18:37:59.117Z
8743146177898142453,2462485788625101315,2136992522691079744,8428700964296763920,2402133654813207043,paid,USD,USD,stripe_ach,400.63,400.63,1.00000000,1.00000000,2022-07-20T07:00:24.471Z
-2531412291506549771,-6043052007914438996,-8712006465009341807,1711354521158557759,2402133654813207043,paid,EUR,EUR,bank_transfer,83942.35,83942.35,0.94294790,0.94294790,2023-02-22T14:31:02.090Z
2648679132270711893,-2209031941892593176,-2795448074007010862,8230374523024706676,2402133654813207043,paid,USD,USD,stripe_ach,83616.11,83616.11,1.00000000,1.00000000,2022-08-01T00:50:50.897Z
-7371994714745815925,3685349820744211932,3543234323124937267,-4417269912674743629,2402133654813207043,paid,USD,USD,bank_transfer,30868.52,30868.52,1.00000000,1.00000000,2021-06-30T11:34:28.422Z
2316037071371018063,4203304422604240565,8301385582812785168,7230500551821674985,2402133654813207043,paid,USD,USD,stripe_ach,25008.27,25008.27,1.00000000,1.00000000,2021-09-13T06:13:58.956Z
-3619968928468919857,-2237602792668259855,4721731051057101708,388152323371598689,2402133654813207043,paid,EUR,EUR,stripe_sepa_debit,91897.78,91897.78,0.94826401,0.94826401,2023-09-26T07:34:35.975Z
-6546154993158028013,8817975702393619368,8817975702393619368,-600036418191525424,2402133654813207043,open,USD,USD,,39106.20,,1.00000000,1.00000000,2023-02-05T03:47:39.919Z
2689587625991449223,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,open,USD,USD,,11720.92,,1.00000000,1.00000000,2023-09-01T00:37:11.505Z
-8789860797218129332,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,open,USD,USD,,57633.09,,1.00000000,1.00000000,2023-09-01T01:13:25.760Z
4349354732165454497,-2236944445098165470,1687393403254206212,-2696976796368700599,2402133654813207043,paid,BRL,USD,stripe_ach,14516.88,14516.88,5.28650300,1.00000000,2022-11-26T04:00:23.872Z
-8428798097031747246,8951037857279124167,-7793277315275361154,1959113229669797873,2402133654813207043,paid,USD,USD,stripe_ach,19945.34,19945.34,1.00000000,1.00000000,2023-07-06T21:42:42.143Z
2277514533535079643,8817975702393619368,-6991107411711671259,-6105725312502353220,2402133654813207043,paid,USD,USD,stripe_ach,89344.28,89344.28,1.00000000,1.00000000,2022-03-22T15:47:36.492Z
3987804613922057194,8817975702393619368,8817975702393619368,7853588921775308313,2402133654813207043,cancelled,USD,USD,,91305.90,,1.00000000,1.00000000,2023-09-01T00:38:17.406Z
-5567776159325193336,8071062694007451044,5767479914087679453,-6373564408612636787,2402133654813207043,paid,USD,USD,stripe_ach,72267.04,72267.04,1.00000000,1.00000000,2023-10-26T17:42:29.300Z
3726724275859882744,8039719365156144192,-4191482142856351402,7657196540493179581,2402133654813207043,paid,MXN,USD,bank_transfer,14160.24,14160.24,20.24780300,1.00000000,2022-02-22T14:33:19.487Z
-776920732114522536,7402869179432727902,-1669224783852192487,-1602174921492985121,2402133654813207043,paid,USD,USD,stripe_ach,54659.66,54659.66,1.00000000,1.00000000,2024-03-01T03:47:07.657Z
-3183316701061424800,-8676531395099336844,-8960061350806739083,4341954883313918520,2402133654813207043,paid,USD,USD,stripe_ach,20049.54,20049.54,1.00000000,1.00000000,2024-01-26T12:22:13.367Z
-4293039417759317629,-8676531395099336844,-8960061350806739083,4341954883313918520,2402133654813207043,paid,USD,USD,stripe_ach,7902.90,7902.9,1.00000000,1.00000000,2024-01-26T12:22:06.204Z
7842943997522460509,-2884033614169241669,-7620921801750762537,-6354881940736920716,2402133654813207043,paid,USD,USD,bank_transfer,17114.22,17114.22,1.00000000,1.00000000,2023-12-22T03:55:33.334Z
-2616905808330844767,-3011560126954863897,2979615440814388584,-6962358178554502274,2402133654813207043,paid,USD,USD,stripe_ach,87493.31,87493.31,1.00000000,1.00000000,2023-03-13T12:26:15.781Z
7705463621909698810,9167601063412483624,-7405074829705884978,-1839144048936183727,2402133654813207043,paid,USD,USD,stripe_ach,69027.53,69027.53,1.00000000,1.00000000,2024-01-01T01:54:26.949Z
-3945560953593346173,8817975702393619368,8817975702393619368,-1077639566264376689,2402133654813207043,open,USD,USD,,67153.31,,1.00000000,1.00000000,2023-02-01T01:28:27.009Z
-8424901204013961304,43546248704992644,1921693021086099087,-1481838382970309079,2402133654813207043,paid,USD,USD,stripe_card,37570.09,37570.09,1.00000000,1.00000000,2023-06-01T17:37:51.515Z
